platform,brand,ad_format,creative_theme,cta_type,audience_segment,language,has_offer,has_expert,d1,iqs,source_dataset,d7,d30,lift,platform_e,brand_e,ad_format_e,creative_theme_e,cta_type_e,audience_segment_e,language_e,source_dataset_e
Google_UAC,Mylo,Carousel,Unboxing,Sign_Up,Pregnant_Trimester3,English,0,1,21.6,43.1,08,0.2079919819412992,0.12083926089397037,0.4820864437463818,4,26,1,34,16,25,1,1
Meta,Mylo,Carousel,Comparison,Install_Now,TTC_Women,Hinglish,0,0,16.7,41.9,08,0.19858937830924953,0.10507376122392459,0.5575219780063215,7,26,1,3,10,30,4,1
Meta,LactoMama,Carousel,Emotional_Journey,Install_Now,Pregnant_Trimester3,Hindi,0,0,18.0,15.8,08,0.12340591241914073,0.06848618476308528,0.6025553428169997,7,18,1,10,10,25,3,1
Meta,Ovaluna,Carousel,Tutorial_HowTo,Install_Now,New_Mom_6_12m,Hinglish,0,0,29.1,54.8,08,0.10544931635225989,0.0486534158642877,0.46495076958374837,7,32,1,30,10,17,4,1
Google_UAC,GoGrow,Reels_Video,Problem_Solution,Sign_Up,Toddler_Mom_1_3y,Hindi,1,0,33.5,42.4,08,0.11411536452001744,0.05960702346876678,0.5166584662527423,4,8,9,23,16,33,3,1
Google_UAC,Ovaluna,Carousel,Doctor_Expert,Sign_Up,Pregnant_Trimester2,Hinglish,1,1,22.8,26.1,08,0.12816680234509073,0.0782455654664676,0.39081859062878377,4,32,1,7,16,24,4,1
Google_UAC,Airprime,Carousel,UGC_Style,Get_Offer,Broad_Women_18_24,English,0,0,35.7,46.6,08,0.13663860544515832,0.07028205617330069,0.5213138609870686,4,0,1,33,7,0,1,1
Meta,Ovaluna,Carousel,Lifestyle_Aspirational,Get_Offer,Pregnant_Trimester3,Hinglish,1,1,34.0,43.3,08,0.15557031921304057,0.09434679826274174,0.5007046003657566,7,32,1,19,7,25,4,1
Google_UAC,LactoMama,Reels_Video,Problem_Solution,Try_Free,New_Mom_0_6m,Hindi,1,1,13.6,43.9,08,0.15331116902952172,0.09679192199513854,0.49820469361447084,4,18,9,23,18,15,3,1
Google_UAC,Airprime,Reels_Video,Unboxing,Book_Now,Toddler_Mom_1_3y,Hinglish,1,0,19.8,48.1,08,0.10911480741951936,0.05496592881768441,0.23918596113957052,4,0,9,34,2,33,4,1
Meta,GoGrow,Reels_Video,Emotional_Journey,Book_Now,Pregnant_Trimester1,Hindi,0,0,19.0,15.9,08,0.12004392834299446,0.060151949792527734,0.4398427729254702,7,8,9,10,2,23,3,1
Google_UAC,LactoMama,Reels_Video,Infographic,Book_Now,Pregnant_Trimester3,English,0,0,18.0,40.2,08,0.11012885185089506,0.049834237295910556,0.4287238964062814,4,18,9,15,2,25,1,1
Meta,GoGrow,Reels_Video,Testimonial_Mom,Explore,Pregnant_Trimester3,English,1,0,38.1,53.1,08,0.1602600485960339,0.0772027749173288,0.5761068686211722,7,8,9,29,6,25,1,1
Meta,Mylo,Carousel,Tutorial_HowTo,Book_Now,New_Mom_6_12m,Hindi,1,1,21.1,57.8,08,0.11230389968075155,0.07524019654152807,0.5637548294555278,7,26,1,30,2,17,3,1
Google_UAC,LactoMama,Carousel,Unboxing,Explore,New_Mom_6_12m,Hinglish,1,0,17.5,50.3,08,0.09723358721509431,0.05142286159658662,0.5973204018412552,4,18,1,34,6,17,4,1
Google_UAC,Mylo,Reels_Video,Problem_Solution,Sign_Up,Toddler_Mom_1_3y,Hindi,0,0,38.7,55.2,08,0.15759773586111783,0.08123192137628886,0.6259979925762327,4,26,9,23,16,33,3,1
Meta,Ovaluna,Reels_Video,Emotional_Journey,Shop_Now,Pregnant_Trimester3,Hindi,0,1,29.2,55.8,08,0.2439108045741857,0.14983869933525548,0.41766605072175256,7,32,9,10,14,25,3,1
Meta,Airprime,Reels_Video,Unboxing,Install_Now,New_Mom_6_12m,Hinglish,1,0,26.9,59.8,08,0.10884408174974669,0.052785809413003516,0.5069844957845955,7,0,9,34,10,17,4,1
Meta,LactoMama,Carousel,Comparison,Try_Free,Pregnant_Trimester1,English,1,0,21.0,61.5,08,0.0910266914752664,0.04742289994548969,0.40389912349036816,7,18,1,3,18,23,1,1
Google_UAC,LactoMama,Reels_Video,Lifestyle_Aspirational,Sign_Up,Toddler_Mom_1_3y,Hindi,1,0,39.7,43.7,08,0.13594205563238781,0.060473676711173534,0.36415872373989555,4,18,9,19,16,33,3,1
Meta,Mylo,Carousel,Festive_Offer,Shop_Now,Toddler_Mom_1_3y,Hinglish,1,0,21.4,38.6,08,0.06841167787196972,0.031085530505214905,0.5535376563236051,7,26,1,13,14,33,4,1
Google_UAC,Ovaluna,Carousel,Infographic,Book_Now,New_Mom_6_12m,Hinglish,1,0,40.0,15.5,08,0.12158898364545974,0.06381797779137478,0.4263708365328777,4,32,1,15,2,17,4,1
Google_UAC,GoGrow,Reels_Video,Comparison,Install_Now,Pregnant_Trimester3,Hindi,1,1,38.4,45.3,08,0.16046581175897692,0.10444217396189742,0.33799967072552395,4,8,9,3,10,25,3,1
Google_UAC,Mylo,Carousel,Tutorial_HowTo,Get_Offer,Broad_Women_18_24,English,1,1,22.0,34.8,08,0.1803780620322238,0.11666834460906893,0.3837574405882762,4,26,1,30,7,0,1,1
Meta,LactoMama,Reels_Video,Emotional_Journey,Get_Offer,Pregnant_Trimester2,Hindi,0,0,36.8,59.3,08,0.18275464523221785,0.10440732233596775,0.4161079870837706,7,18,9,10,7,24,3,1
Meta,LactoMama,Reels_Video,Product_Hero,Shop_Now,Toddler_Mom_1_3y,Hinglish,1,1,30.9,47.0,08,0.15966117601404284,0.0898431352125523,0.5895246672345743,7,18,9,26,14,33,4,1
Google_UAC,Ovaluna,Carousel,Problem_Solution,Learn_More,New_Mom_6_12m,Hindi,0,1,26.7,15.4,08,0.17691955572622284,0.10730345094449655,0.48887914933027626,4,32,1,23,12,17,3,1
Meta,Airprime,Carousel,Lifestyle_Aspirational,Get_Offer,Pregnant_Trimester2,Hinglish,0,1,16.6,37.6,08,0.20089318976501513,0.11396766219618241,0.5256228711016507,7,0,1,19,7,24,4,1
Meta,LactoMama,Reels_Video,Problem_Solution,Get_Offer,Pregnant_Trimester3,English,0,1,27.4,52.5,08,0.2093751837585794,0.13764103043023326,0.538957988969112,7,18,9,23,7,25,1,1
Google_UAC,LactoMama,Reels_Video,Meme_Humor,Get_Offer,TTC_Women,Hindi,0,1,28.2,31.1,08,0.19249363047879148,0.11600433003739027,0.4858224621307469,4,18,9,20,7,30,3,1
Google_UAC,Mylo,Reels_Video,Testimonial_Mom,Sign_Up,TTC_Women,Hinglish,0,0,34.2,40.0,08,0.13086195260509878,0.06416270476136259,0.42154039051110864,4,26,9,29,16,30,4,1
Meta,LactoMama,Carousel,Lifestyle_Aspirational,Try_Free,Toddler_Mom_1_3y,Hinglish,0,0,20.3,51.6,08,0.16051509970536482,0.09127988194849125,0.6587492183173995,7,18,1,19,18,33,4,1
Google_UAC,GoGrow,Carousel,Festive_Offer,Shop_Now,TTC_Women,English,0,0,16.6,35.5,08,0.18957238234928764,0.10037013239526557,0.44988651556446035,4,8,1,13,14,30,1,1
Meta,LactoMama,Reels_Video,Lifestyle_Aspirational,Install_Now,Broad_Women_18_24,Hindi,1,0,17.7,61.4,08,0.1079968932557333,0.05492979846830632,0.6616929214671743,7,18,9,19,10,0,3,1
Google_UAC,Mylo,Carousel,Unboxing,Shop_Now,Pregnant_Trimester2,Hinglish,1,1,18.7,20.3,08,0.17845276022068096,0.10116632619317291,0.4944290647707944,4,26,1,34,14,24,4,1
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.11399003232027691,0.07099778664537863,0.5076943891141403,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.19403688256066093,0.10549607864518225,0.6281721715207593,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.13529824752670222,0.06891093725414613,0.5885884652005513,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.14775136754153295,0.06947909289787087,0.44517229518414153,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.19575344417680762,0.10578505320818006,0.5683055278138689,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Hindi,0,0,0.45,80.0,09,0.14210618150009868,0.07989704991582894,0.3186745143909847,0,9,5,2,8,34,3,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.22131827801090442,0.111093237481635,0.6939640026342063,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.21986703815418035,0.13264499673871685,0.6740228390410087,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.24740545754177595,0.1551260971610338,0.5638832417242499,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.2065455498187551,0.1299689883961299,0.4849091280546056,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.091612006876197,0.04509187656055471,0.2515168642620831,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.20122241809398042,0.10340671387450358,0.47207301094960674,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.1901693892029693,0.10164270986010777,0.5093744955259224,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.10652249654564028,0.05157739312701672,0.38393963392064073,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.2000900420095309,0.11451000000819513,0.6844539790846331,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Tamil,0,0,0.45,80.0,09,0.20841377714897716,0.10704555864327246,0.3965561410272961,0,9,5,2,8,34,8,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.18015564179312327,0.07019896509951386,0.655383839848936,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.2589365332207041,0.15071593774651096,0.7529435185594802,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.20151253217130694,0.13975244620013194,0.5718628698173892,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.25753408418387447,0.1626522738045003,0.5767980358920429,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.10801151331038394,0.05477625027800957,0.3659981410035473,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.16297405863736752,0.09210457637429646,0.4518385449106447,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.17013075124429264,0.09370878715010045,0.5242013427561784,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.10907762783757947,0.057157914165051636,0.370690245172667,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.2085760291523165,0.14383258319687958,0.4875307738046092,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Telugu,0,0,0.45,80.0,09,0.17127327456188332,0.07019982984101679,0.4002911532963357,0,9,5,2,8,34,9,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.17728805948473497,0.09318077375640034,0.6667520065620812,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.2367840093729711,0.1370840401269772,0.7163188054923761,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.19292784329308946,0.10676643817115192,0.5623066540671715,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.16019054284790166,0.08439917109691944,0.6332868747639133,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.10812844685797278,0.05219255661731659,0.537358410740658,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.1600172731093534,0.0875484633538637,0.3410138750957924,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.19290090555689557,0.10517156534416343,0.5005136231056622,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.1680863955714652,0.07541862519645467,0.553281508388651,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.19598102368806108,0.14037082322501515,0.38285843486271554,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Hindi,0,0,0.45,80.0,09,0.12921903804499726,0.0603598718962811,0.5415119792814237,0,9,5,2,8,34,3,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.19720725425455932,0.1062213394448028,0.654983153871191,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.27139371480725116,0.18385319390272106,0.6787092626176312,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.20686929420156433,0.12054112920734567,0.48890940289930496,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.22999360767499144,0.15381869939360435,0.4200302915903054,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.0800878778099268,0.03670397704828647,0.42212038629032667,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.18347147201041314,0.08374964512194077,0.6596067483908534,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.18564046769309878,0.11807189555208158,0.4546645439056416,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.1538699243199029,0.07457070734543884,0.4561669873015056,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.1840347772650407,0.11841376249705952,0.4766480318541276,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Tamil,0,0,0.45,80.0,09,0.19965174174304376,0.10851653955343538,0.30494725026268465,0,9,5,2,8,34,8,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.1749363225403356,0.08951457807457605,0.5550016616069391,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.24842471322553084,0.1418501311287052,0.6711309122612966,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.19938491640433806,0.11965558676220586,0.40370036281750277,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.22383908885754603,0.13228168212759925,0.47655989387514774,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.10736920270008568,0.06334916487549304,0.40109050084100895,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.1608663355774826,0.0761324768340598,0.38804123454978645,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.20623024612226393,0.10362120264699051,0.5547850931148518,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.15237332824137365,0.07004566040494167,0.6680312123755625,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.20481956343004154,0.11259653979403443,0.4313234456084124,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Telugu,0,0,0.45,80.0,09,0.15639419063973878,0.07126256393994994,0.3296085069352785,0,9,5,2,8,34,9,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.1785070257726448,0.08094695170581384,0.6769341897150184,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.2184886247575937,0.13091382819526381,0.8333323129723004,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.24235155028103214,0.15746271205169518,0.6063228169883372,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.21677784509803796,0.13446908103728908,0.6390163363924071,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.08239405914069298,0.03675681721614926,0.3577616656638681,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.19200620776302152,0.10561934248025175,0.42854492120596377,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.22754984082327948,0.09250920705467586,0.4733912856670034,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.1488174032591489,0.07779208022881892,0.4059973125952116,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.15151968897712187,0.08484496017065057,0.3357294814116879,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Hindi,0,0,0.45,80.0,09,0.1457054831956984,0.07519290813858727,0.33134713944397753,0,9,5,2,8,34,3,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.1844223160178377,0.1028767032267223,0.7150711727174558,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.22697747560620166,0.144122246336304,0.757905745395876,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.19745754709281818,0.12139896479691584,0.2840679910362911,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.23834282331213857,0.14847257007007786,0.48761287387909036,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.10300927642609148,0.060539117738049146,0.45025945328096006,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.15336502155218665,0.07368541762874742,0.6295114731028739,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.1661258015464398,0.0780901224157073,0.5377018208807699,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.1347325336687397,0.0649975385695998,0.5357633808195635,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.20138385797040617,0.12467628048122106,0.5143845324835753,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Tamil,0,0,0.45,80.0,09,0.18600570181206735,0.10224601986690601,0.39932743383161506,0,9,5,2,8,34,8,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.19824984761913989,0.09762818136894925,0.7527904764365639,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.2161446026181845,0.13449423727943685,0.8198889875861183,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.1942238984097627,0.12214395659640855,0.61420968306743,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.1992899132967841,0.1144209359420126,0.3652912623556809,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.08412518315807864,0.04050267007049402,0.3504129068444102,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.1793349386683565,0.08466582727699837,0.5343585471581594,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.16544607961600125,0.08374769691296259,0.5065557781476822,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.14612598418787479,0.06817049126982329,0.48465690114873855,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.17280902774534482,0.1018040327720113,0.3586308582455123,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Telugu,0,0,0.45,80.0,09,0.1907156474998743,0.09385929636401846,0.47189376343218714,0,9,5,2,8,34,9,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.15391579640687278,0.08048226427445805,0.7324568697073278,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.25288590216041024,0.15739506658239322,0.8603636100691929,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.2615873583664915,0.17076175662929027,0.5347004757308907,6,10,17,17,13,35,1,2
YouTube,Himalaya_BabyCare,Video,Heritage_Trust,Shop Now,Parents_0_3,English,0,1,0.5,88.0,09,0.1825716170938137,0.12219141973872369,0.45794549863092804,12,13,17,14,13,19,1,2
Facebook,FirstCry,Carousel,Discount,Shop Now,Parents_0_3,English,1,0,0.15,35.0,09,0.13409693675566653,0.07188630031591695,0.3992033170158904,0,6,1,5,13,19,1,2
Instagram,MamEarth_Baby,Video,UGC,Shop Now,Eco_Moms,English,0,0,0.3,65.0,09,0.15911619128819082,0.06714436293838706,0.5767688231173409,6,20,17,31,13,4,1,2
YouTube,Pampers_India,Video,Emotional,Learn More,New_Parents,English,0,0,0.35,70.0,09,0.19886322393062805,0.10137772158458798,0.5953712914744529,12,34,17,9,11,18,1,2
Facebook,Huggies_India,Image,Lifestyle,Learn More,New_Parents,English,0,0,0.34,68.0,09,0.21602554078972738,0.12204613700347919,0.6269656313247893,0,15,5,18,11,18,1,2
Google_Search,PharmEasy_Baby,Text,Doctor_Expert,Book Now,Health_Moms,English,0,1,0.55,90.0,09,0.20646703334088354,0.1192990640561851,0.45789490232625907,3,36,15,7,0,6,1,2
Facebook,Healofy,Image,Community,Install App,Vernacular,Hindi,0,0,0.45,80.0,09,0.1418678118512089,0.08395726055527235,0.4292540487921936,0,9,5,2,8,34,3,2
Instagram,BabyChakra,Carousel,Testimonial,Install App,Expecting,English,0,0,0.4,75.0,09,0.1706824478627032,0.08573655215844406,0.6374009749290774,6,3,1,28,8,5,1,2
Google_Search,Pregakem,Text,Educational,Learn More,TTC_Women,English,0,1,0.6,95.0,09,0.23525145331486977,0.1423931248828118,0.7281801460330393,3,37,15,8,11,30,1,2
Instagram,HealthKart_Women,Video,Ingredient_Science,Shop Now,Wellness,English,0,1,0.42,85.0,09,0.2432683168449478,0.1725435534590177,0.4834389980939006,6,10,17,17,13,35,1,2
